| case_name                                                       | status   | duration   |  |
| -----------                                                     | -------- | ---------- |  |
| 1. rocm_embedding_test (in bazeltest_py_all.log)                | PASSED   | 16.8s      |  |
| 2. rocm_fmha_test (in bazeltest_py_all.log)                     | PASSED   | 355.1s     |  |
| 3. rocm_fused_add_layernorm_test (in bazeltest_py_all.log)      | PASSED   | 16.1s      |  |
| 4. rocm_fusedqkrmsnorm_test (in bazeltest_py_all.log)           | PASSED   | 16.5s      |  |
| 5. rocm_general_layer_norm_test (in bazeltest_py_all.log)       | PASSED   | 15.9s      |  |
| 6. rocm_layer_norm_test (in bazeltest_py_all.log)               | PASSED   | 15.9s      |  |
| 7. rocm_norm_test (in bazeltest_py_all.log)                     | PASSED   | 16.5s      |  |
| 8. test_trt_allreduce_graph_replay (in bazeltest_py_all.log)    | PASSED   | 37.3s      |  |
| 9. test_unified_allreduce_tp (in bazeltest_py_all.log)          | PASSED   | 58.7s      |  |
| 10. trt_allreduce_test (in bazeltest_py_all.log)                | PASSED   | 107.0s     |  |
| 11. moriep_intranode_router_test_2gpu (in bazeltest_py_all.log) | PASSED   | 3.0s       |  |
| 12. moriep_intranode_router_test_4gpu (in bazeltest_py_all.log) | PASSED   | 3.1s       |  |
| 13. rocm_fp8_fused_moe_test (in bazeltest_py_all.log)           | PASSED   | 276.8s     |  |
| 14. rocm_fused_moe_test (in bazeltest_py_all.log)               | PASSED   | 154.4s     |  |
| 15. rocm_mxfp4_fused_moe_test (in bazeltest_py_all.log)         | PASSED   | 15.8s      |  |
| 16. test_pure_tp_router (in bazeltest_py_all.log)               | PASSED   | 15.6s      |  |
| 17. torch_moe_ref_test (in bazeltest_py_all.log)                | PASSED   | 16.3s      |  |
| 18. fp8_ptpc_linear_test (in bazeltest_py_all.log)              | PASSED   | 110.0s     |  |
| 19. rocm_linear_test (in bazeltest_py_all.log)                  | PASSED   | 59.4s      |  |
| Bert_int8                                                       | FAILED   | -          |  |
| Bert_fp16_4l_sku_mean_909                                       | MISMATCH | -          |  |
| Bert_fp8_4l_sku_mean_909                                        | MISMATCH | -          |  |
| Qwen3-32B_FP8_ptpc_dense_Quark                                  | MATCH    | -          |  |
| Qwen3_30B_A3B_bf16_moe                                          | MATCH    | -          |  |
| Qwen3_30B_A3B_fp8_ptpc_moe_Quark                                | MISMATCH | -          |  |
| Qwen3_30B_A3B_fp8_ptpc_moe_llmcompressor                        | MISMATCH | -          |  |
| Qwen3_32B_bf16_dense                                            | MISMATCH | -          |  |
| Qwen3_8B_FP8_ptpc_dense_llmcompressor                           | MISMATCH | -          |  |
| Qwen3_8B_FP8_ptpc_dense_llmcompressor_reuseCache                | MATCH    | -          |  |
| Qwen_VL_TP1                                                     | MISMATCH | -          |  |
| Qwen_VL_TP4                                                     | MISMATCH | -          |  |
