| case_name                                                       | status   | duration   |  |
| -----------                                                     | -------- | ---------- |  |
| 1. rocm_embedding_test (in bazeltest_py_all.log)                | PASSED   | 16.7s      |  |
| 2. rocm_fmha_test (in bazeltest_py_all.log)                     | PASSED   | 340.1s     |  |
| 3. rocm_fused_add_layernorm_test (in bazeltest_py_all.log)      | PASSED   | 15.8s      |  |
| 4. rocm_fusedqkrmsnorm_test (in bazeltest_py_all.log)           | PASSED   | 16.2s      |  |
| 5. rocm_general_layer_norm_test (in bazeltest_py_all.log)       | PASSED   | 16.1s      |  |
| 6. rocm_layer_norm_test (in bazeltest_py_all.log)               | PASSED   | 15.8s      |  |
| 7. rocm_norm_test (in bazeltest_py_all.log)                     | PASSED   | 16.5s      |  |
| 8. test_trt_allreduce_graph_replay (in bazeltest_py_all.log)    | PASSED   | 38.2s      |  |
| 9. test_unified_allreduce_tp (in bazeltest_py_all.log)          | PASSED   | 60.8s      |  |
| 10. trt_allreduce_test (in bazeltest_py_all.log)                | PASSED   | 108.0s     |  |
| 11. moriep_intranode_router_test_2gpu (in bazeltest_py_all.log) | PASSED   | 3.0s       |  |
| 12. moriep_intranode_router_test_4gpu (in bazeltest_py_all.log) | PASSED   | 2.9s       |  |
| 13. rocm_fp8_fused_moe_test (in bazeltest_py_all.log)           | PASSED   | 271.3s     |  |
| 14. rocm_fused_moe_test (in bazeltest_py_all.log)               | PASSED   | 142.8s     |  |
| 15. rocm_mxfp4_fused_moe_test (in bazeltest_py_all.log)         | PASSED   | 15.7s      |  |
| 16. test_pure_tp_router (in bazeltest_py_all.log)               | PASSED   | 15.4s      |  |
| 17. torch_moe_ref_test (in bazeltest_py_all.log)                | PASSED   | 15.6s      |  |
| 18. fp8_ptpc_linear_test (in bazeltest_py_all.log)              | PASSED   | 109.1s     |  |
| 19. rocm_linear_test (in bazeltest_py_all.log)                  | PASSED   | 59.3s      |  |
